Ref,Status,Location,Name,Created,Type,Status Changed,Open Actions,Total Actions,Association,OverDue,Images,Comments,Documents,Project,Report Forms Status,Report Forms Group
F132455.169,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,03/09/2020,Site Management,03/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.168,Closed JPC Reviewed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-002 Progress Record,03/09/2020,Site Management,03/09/2020,0,4,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122033.30,Closed,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,03/09/2020,Safety Forms,10/09/2020,0,13,parent,FALSE,TRUE,TRUE,FALSE,1340,Closed,Safety
F122032.246,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,03/09/2020,Site Management,03/09/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F129642.238,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,03/09/2020,Site Management,07/09/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F129642.237,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,03/09/2020,Safety Forms,07/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.167,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,02/09/2020,Site Management,02/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.166,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,02/09/2020,Site Management,02/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132454.42,Closed,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,02/09/2020,Safety Forms,10/09/2020,0,7,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Safety
F122032.245,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,02/09/2020,Site Management,02/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.236,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,02/09/2020,Site Management,03/09/2020,0,0,,FALSE,FALSE,TRUE,FALSE,1340,Closed,Site Management
F129642.235,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,02/09/2020,Safety Forms,03/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.165,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,01/09/2020,Site Management,01/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.164,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,01/09/2020,Site Management,01/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.163,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,01/09/2020,Safety Forms,01/09/2020,1,5,parent,FALSE,FALSE,FALSE,FALSE,1340,Open,Safety
F132455.161,Closed JPC Reviewed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-002 Progress Record,01/09/2020,Site Management,01/09/2020,0,3,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.244,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,01/09/2020,Site Management,01/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.234,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,01/09/2020,Site Management,07/09/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F129642.233,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,01/09/2020,Safety Forms,03/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F1.482187,3rd Party Sign Off - Closed,CB-08>Zone 2>Pile Capping Beam>Main Building>ITP 01 Civil & Structural>Quality Control & BC(A)R,DT-QC-RP-001 Design Team BC(A)R Inspection Report,31/08/2020,Design Team / BC(A)R,01/09/2020,0,2,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Design Team
F122032.243,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-007 COVID-19 Inspection,31/08/2020,Safety Forms,31/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Open,Safety
F132455.160,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,31/08/2020,Site Management,31/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.242,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,31/08/2020,Site Management,31/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.241,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,31/08/2020,Safety Forms,31/08/2020,0,5,parent,FALSE,TRUE,TRUE,FALSE,1340,Open,Safety
F132455.159,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,31/08/2020,Site Management,31/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.158,Open / Ongoing Works,CB-08>Zone 2>Pile Capping Beam>Main Building>ITP 01 Civil & Structural>Quality Control & BC(A)R,JPC-QC-CL-110 Concrete Inspection (Pre/During/Post Pour),31/08/2020,Quality 01 Structural,31/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Open,Quality
F129642.232,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,31/08/2020,Site Management,03/09/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F129642.231,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,31/08/2020,Safety Forms,03/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F122032.240,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-007 COVID-19 Inspection,28/08/2020,Safety Forms,28/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Open,Safety
F132455.157,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,28/08/2020,Site Management,28/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.156,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,28/08/2020,Site Management,28/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.155,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,28/08/2020,Safety Forms,28/08/2020,0,5,parent,FALSE,FALSE,FALSE,FALSE,1340,Open,Safety
F1.481102,Closed,EHS Inspections>JPC Project Management,CONTRACTS MANAGER SAFETY ASSESSMENT (monthly),28/08/2020,Safety Forms,28/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Safety
F132455.154,Open / Ongoing Works,CB-07>Zone 2>Pile Capping Beam>Main Building>ITP 01 Civil & Structural>Quality Control & BC(A)R,JPC-QC-CL-110 Concrete Inspection (Pre/During/Post Pour),28/08/2020,Quality 01 Structural,28/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Open,Quality
F129642.229,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,28/08/2020,Site Management,31/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F122032.239,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,28/08/2020,Site Management,28/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.228,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,28/08/2020,Safety Forms,31/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F122032.238,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,27/08/2020,Site Management,27/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.237,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,27/08/2020,Site Management,27/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.153,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,27/08/2020,Site Management,27/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.152,Closed JPC Reviewed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-002 Progress Record,27/08/2020,Site Management,27/08/2020,0,5,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122033.29,Closed,"Main Site Set Up Plan>Site Logistics, Access & Deliveries",CM-EHS-FRM-001 EHS Daily Management Inspection,27/08/2020,Safety Forms,07/09/2020,0,9,parent,FALSE,TRUE,TRUE,FALSE,1340,Closed,Safety
F132455.151,Closed,Zone 2>Pile Capping Beam>Main Building>ITP 01 Civil & Structural>Quality Control & BC(A)R,QM-FRM-QC-009 Quality Control Record,27/08/2020,Quality 00 General,27/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Quality
F129642.227,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,27/08/2020,Site Management,31/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F129642.226,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,27/08/2020,Safety Forms,28/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.149,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,26/08/2020,Site Management,26/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132454.41,Closed,EHS Inspections>JPC Project Management,EHS Inspection.,26/08/2020,Safety Forms,10/09/2020,0,15,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Safety
F132455.148,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,26/08/2020,Site Management,26/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.236,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,26/08/2020,Site Management,26/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.225,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,26/08/2020,Site Management,27/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F129642.224,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,26/08/2020,Safety Forms,28/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.147,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,25/08/2020,Site Management,25/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.146,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,25/08/2020,Site Management,26/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.145,Closed JPC Reviewed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-002 Progress Record,25/08/2020,Site Management,25/08/2020,0,4,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.235,Closed,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,25/08/2020,Safety Forms,28/08/2020,0,8,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Safety
F129642.223,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,25/08/2020,Site Management,26/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F122032.233,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,25/08/2020,Site Management,25/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.222,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,25/08/2020,Safety Forms,27/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.144,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,24/08/2020,Site Management,24/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.143,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,24/08/2020,Site Management,25/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.232,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,24/08/2020,Site Management,24/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.142,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,24/08/2020,Safety Forms,24/08/2020,0,13,parent,FALSE,FALSE,FALSE,FALSE,1340,Open,Safety
F129642.221,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,24/08/2020,Site Management,26/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Closed,Site Management
F129642.219,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,24/08/2020,Safety Forms,26/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.141,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,21/08/2020,Site Management,21/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.140,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,21/08/2020,Site Management,21/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132454.40,Closed,EHS Inspections>JPC Project Management,EHS Inspection.,21/08/2020,Safety Forms,28/08/2020,0,9,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Safety
F122032.231,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,21/08/2020,Site Management,21/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.217,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,21/08/2020,Site Management,24/08/2020,0,0,,FALSE,FALSE,TRUE,FALSE,1340,Closed,Site Management
F129642.216,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,21/08/2020,Safety Forms,24/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.139,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,20/08/2020,Site Management,20/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.138,Closed JPC Reviewed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-002 Progress Record,20/08/2020,Site Management,20/08/2020,0,5,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.137,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,20/08/2020,Site Management,20/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.215,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,20/08/2020,Site Management,20/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.230,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,20/08/2020,Safety Forms,20/08/2020,0,9,parent,FALSE,TRUE,FALSE,FALSE,1340,Open,Safety
F122032.228,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,20/08/2020,Site Management,20/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132457.118,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,20/08/2020,Site Management,21/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132457.117,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,20/08/2020,Safety Forms,21/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.136,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,19/08/2020,Site Management,20/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.135,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,19/08/2020,Site Management,19/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.214,Open / Ongoing Works,ESB Retaining Wall 02>Civil & External Works>ITP 01 Civil & Structural>Quality Control & BC(A)R,JPC-QC-CL-110 Concrete Inspection (Pre/During/Post Pour),19/08/2020,Quality 01 Structural,19/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Open,Quality
F132454.39,Opened,EHS Inspections>JPC Project Management,EHS Managment Inspection - Daily,19/08/2020,Safety Forms,19/08/2020,0,8,parent,FALSE,TRUE,FALSE,FALSE,1340,Open,Safety
F1.471359,3rd Party Sign Off - Closed,ESB Substation>ITP 01 Civil & Structural>Quality Control & BC(A)R,DT-QC-RP-001 Design Team BC(A)R Inspection Report,19/08/2020,Design Team / BC(A)R,01/09/2020,0,3,parent,FALSE,TRUE,TRUE,FALSE,1340,Closed,Design Team
F1.471302,3rd Party Sign Off - Closed,ESB Substation>ITP 01 Civil & Structural>Quality Control & BC(A)R,DT-QC-RP-001 Design Team BC(A)R Inspection Report,19/08/2020,Design Team / BC(A)R,20/08/2020,0,1,parent,FALSE,TRUE,TRUE,FALSE,1340,Closed,Design Team
F129642.213,Open / Ongoing Works,CB-07>Zone 2>Pile Capping Beam>Main Building>ITP 01 Civil & Structural>Quality Control & BC(A)R,JPC-QC-CL-110 Concrete Inspection (Pre/During/Post Pour),19/08/2020,Quality 01 Structural,19/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Open,Quality
F122032.227,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,19/08/2020,Site Management,19/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132457.116,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,19/08/2020,Site Management,20/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132457.115,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,19/08/2020,Safety Forms,20/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.134,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,18/08/2020,Site Management,18/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132454.38,Open / Ongoing Works,EHS Inspections>JPC Project Management,CM-EHS-FRM-007 COVID-19 Inspection,18/08/2020,Safety Forms,18/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Open,Safety
F132455.133,Closed JPC Reviewed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-002 Progress Record,18/08/2020,Site Management,01/09/2020,0,6,parent,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132455.132,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-004 Daily White Board Meeting,18/08/2020,Site Management,19/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F129642.212,Open / Ongoing Works,CB-13>Zone 3>Pile Capping Beam>Main Building>ITP 01 Civil & Structural>Quality Control & BC(A)R,JPC-QC-CL-110 Concrete Inspection (Pre/During/Post Pour),18/08/2020,Quality 01 Structural,18/08/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1340,Open,Quality
F132455.131,Completed and signed off,EHS Inspections>JPC Project Management,EHS Managment Inspection - Daily,18/08/2020,Safety Forms,24/08/2020,0,4,parent,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132457.114,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",SM-FRM-011 Material Delivery Record,18/08/2020,Site Management,19/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F122032.225,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,18/08/2020,Site Management,18/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
F132457.113,Closed,"Access & Deliveries>Site Logistics, Access & Deliveries",1340 - CM-EHS-FRM-008 Daily Site Access Register,18/08/2020,Safety Forms,19/08/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1340,Closed,Safety
F132455.130,Closed,Daily Site Diary & Allocation Sheets>JPC Project Management,SM-FRM-001 Daily Site Diary,17/08/2020,Site Management,18/08/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1340,Closed,Site Management
